iter	Passed	Remaining
2739	69890	567798
2740	69913	567751
2741	69934	567688
2742	69954	567619
2743	69974	567552
2744	69998	567509
2745	70019	567444
2746	70039	567382
2747	70065	567356
2748	70087	567301
2749	70109	567251
2750	70132	567207
2751	70153	567144
2752	70174	567083
2753	70195	567020
2754	70216	566960
2755	70241	566925
2756	70265	566892
2757	70284	566815
2758	70308	566777
2759	70329	566714
2760	70351	566662
2761	70371	566592
2762	70389	566507
2763	70410	566440
2764	70431	566380
2765	70453	566330
2766	70475	566274
2767	70496	566214
2768	70515	566138
2769	70535	566069
2770	70556	566002
2771	70578	565949
2772	70598	565880
2773	70618	565815
2774	70639	565749
2775	70661	565695
2776	70681	565628
2777	70701	565560
2778	70721	565490
2779	70739	565407
2780	70761	565353
2781	70781	565286
2782	70802	565223
2783	70823	565159
2784	70847	565123
2785	70869	565070
2786	70894	565048
2787	70915	564986
2788	70936	564924
2789	70956	564858
2790	70979	564807
2791	71000	564747
2792	71023	564704
2793	71046	564661
2794	71067	564595
2795	71088	564541
2796	71109	564478
2797	71129	564406
2798	71149	564338
2799	71169	564269
2800	71188	564199
2801	71208	564127
2802	71229	564068
2803	71249	564000
2804	71275	563976
2805	71296	563918
2806	71321	563889
2807	71342	563832
2808	71363	563770
2809	71383	563703
2810	71403	563635
2811	71423	563568
2812	71444	563503
2813	71464	563434
2814	71485	563380
2815	71505	563307
2816	71524	563235
2817	71545	563174
2818	71565	563108
2819	71586	563048
2820	71607	562987
2821	71628	562924
2822	71649	562865
2823	71673	562833
2824	71699	562813
2825	71725	562791
2826	71750	562760
2827	71772	562709
2828	71797	562676
2829	71820	562638
2830	71845	562609
2831	71867	562558
2832	71889	562504
2833	71910	562447
2834	71931	562386
2835	71951	562314
2836	71971	562248
2837	71991	562182
2838	72013	562133
2839	72034	562071
2840	72057	562028
2841	72077	561964
2842	72095	561880
2843	72116	561819
2844	72136	561750
2845	72152	561656
2846	72171	561580
2847	72192	561517
2848	72212	561449
2849	72231	561377
2850	72251	561309
2851	72271	561243
2852	72290	561170
2853	72310	561105
2854	72331	561047
2855	72353	560992
2856	72373	560924
2857	72393	560859
2858	72413	560789
2859	72433	560729
2860	72453	560661
2861	72473	560590
2862	72492	560522
2863	72512	560452
2864	72531	560374
2865	72552	560318
2866	72573	560259
2867	72595	560208
2868	72613	560129
2869	72633	560061
2870	72653	559998
2871	72673	559927
2872	72694	559875
2873	72717	559827
2874	72737	559765
2875	72760	559723
2876	72783	559676
2877	72806	559634
2878	72830	559599
2879	72853	559552
2880	72874	559499
2881	72895	559437
2882	72916	559376
2883	72935	559306
2884	72956	559249
2885	72977	559186
2886	72999	559139
2887	73019	559074
2888	73041	559024
2889	73062	558968
2890	73083	558910
2891	73106	558865
2892	73126	558797
2893	73145	558724
2894	73166	558668
2895	73191	558644
2896	73216	558614
2897	73241	558589
2898	73264	558543
2899	73286	558495
2900	73310	558457
2901	73341	558478
2902	73364	558437
2903	73387	558395
2904	73411	558354
2905	73433	558303
2906	73453	558244
2907	73479	558220
2908	73500	558167
2909	73520	558098
2910	73541	558037
2911	73562	557980
2912	73579	557897
2913	73599	557833
2914	73622	557785
2915	73644	557736
2916	73667	557699
2917	73689	557644
2918	73712	557604
2919	73737	557575
2920	73757	557508
2921	73776	557440
2922	73797	557385
2923	73820	557341
2924	73840	557274
2925	73862	557224
2926	73884	557177
2927	73906	557127
2928	73932	557103
2929	73954	557056
2930	73977	557011
2931	73997	556948
2932	74017	556881
2933	74036	556813
2934	74058	556761
2935	74079	556709
2936	74099	556638
2937	74119	556576
2938	74137	556496
2939	74156	556426
2940	74180	556391
2941	74201	556336
2942	74222	556278
2943	74244	556229
2944	74265	556171
2945	74286	556114
2946	74305	556046
2947	74326	555986
2948	74347	555930
2949	74367	555864
2950	74393	555846
2951	74413	555783
2952	74432	555712
2953	74452	555648
2954	74472	555585
2955	74491	555511
2956	74513	555462
2957	74535	555413
2958	74554	555343
2959	74575	555283
2960	74595	555222
2961	74618	555177
2962	74638	555114
2963	74657	555047
2964	74679	554995
2965	74701	554944
2966	74721	554882
2967	74744	554841
2968	74766	554793
2969	74788	554742
2970	74813	554718
2971	74838	554691
2972	74860	554640
2973	74882	554591
2974	74904	554546
2975	74926	554495
2976	74948	554447
2977	74967	554378
2978	74988	554319
2979	75010	554274
2980	75031	554214
2981	75051	554155
2982	75072	554095
2983	75096	554064
2984	75118	554013
2985	75138	553954
2986	75160	553905
2987	75182	553854
2988	75204	553808
2989	75225	553753
2990	75250	553720
2991	75271	553665
2992	75295	553635
2993	75316	553576
2994	75336	553516
2995	75364	553509
2996	75386	553460
2997	75406	553400
2998	75427	553347
2999	75448	553289
3000	75470	553237
3001	75491	553184
3002	75512	553127
3003	75532	553069
3004	75554	553017
3005	75574	552956
3006	75596	552909
3007	75617	552849
3008	75636	552785
3009	75658	552735
3010	75678	552674
3011	75700	552624
3012	75722	552572
3013	75743	552517
3014	75764	552465
3015	75785	552410
3016	75807	552365
3017	75829	552312
3018	75850	552261
3019	75872	552208
3020	75891	552140
3021	75911	552080
3022	75931	552020
3023	75953	551965
3024	75973	551908
3025	75992	551839
3026	76012	551778
3027	76032	551711
3028	76056	551681
3029	76078	551630
3030	76101	551588
3031	76120	551522
3032	76142	551474
3033	76166	551439
3034	76188	551393
3035	76210	551344
3036	76231	551289
3037	76252	551233
3038	76272	551177
3039	76292	551110
3040	76310	551037
3041	76332	550988
3042	76351	550922
3043	76371	550856
3044	76391	550798
3045	76412	550743
3046	76433	550686
3047	76453	550627
3048	76473	550560
3049	76493	550503
3050	76518	550477
3051	76540	550430
3052	76560	550369
3053	76581	550315
3054	76605	550277
3055	76629	550247
3056	76648	550181
3057	76671	550136
3058	76691	550079
3059	76713	550028
3060	76736	549993
3061	76757	549936
3062	76778	549884
3063	76799	549830
3064	76820	549773
3065	76839	549705
3066	76861	549658
3067	76883	549612
3068	76904	549555
3069	76925	549503
3070	76944	549434
3071	76964	549373
3072	76989	549349
3073	77016	549341
3074	77041	549312
3075	77064	549271
3076	77084	549208
3077	77107	549175
3078	77135	549164
3079	77156	549115
3080	77177	549062
3081	77198	549007
3082	77218	548946
3083	77238	548882
3084	77257	548815
3085	77277	548757
3086	77298	548704
3087	77319	548651
3088	77340	548594
3089	77364	548561
3090	77389	548539
3091	77412	548498
3092	77431	548428
3093	77451	548365
3094	77471	548305
3095	77491	548247
3096	77513	548197
3097	77534	548144
3098	77554	548083
3099	77574	548022
3100	77594	547966
3101	77615	547910
3102	77636	547858
3103	77657	547808
3104	77681	547774
3105	77701	547715
3106	77724	547676
3107	77745	547620
3108	77769	547590
3109	77794	547562
3110	77814	547503
3111	77834	547439
3112	77855	547386
3113	77882	547379
3114	77910	547374
3115	77930	547313
3116	77951	547259
3117	77972	547206
3118	77994	547159
3119	78017	547122
3120	78039	547076
3121	78059	547015
3122	78081	546969
3123	78105	546936
3124	78126	546888
3125	78148	546840
3126	78176	546836
3127	78198	546792
3128	78220	546746
3129	78241	546690
3130	78261	546631
3131	78282	546577
3132	78302	546519
3133	78322	546459
3134	78341	546390
3135	78361	546333
3136	78382	546282
3137	78403	546224
3138	78421	546152
3139	78440	546086
3140	78461	546031
3141	78482	545979
3142	78502	545917
3143	78522	545861
3144	78542	545801
3145	78561	545738
3146	78582	545683
3147	78601	545614
3148	78623	545568
3149	78642	545506
3150	78663	545452
3151	78682	545388
3152	78703	545330
3153	78725	545287
3154	78748	545246
3155	78769	545194
3156	78790	545144
3157	78812	545101
3158	78834	545053
3159	78857	545011
3160	78877	544956
3161	78898	544902
3162	78919	544853
3163	78938	544788
3164	78959	544736
3165	78977	544662
3166	78997	544604
3167	79016	544535
3168	79035	544472
3169	79056	544417
3170	79076	544355
3171	79096	544302
3172	79118	544254
3173	79140	544206
3174	79162	544164
3175	79182	544106
3176	79202	544046
3177	79220	543972
3178	79241	543925
3179	79262	543873
3180	79282	543814
3181	79303	543759
3182	79321	543685
3183	79343	543641
3184	79363	543585
3185	79385	543537
3186	79406	543488
3187	79430	543453
3188	79454	543423
3189	79478	543391
3190	79504	543378
3191	79525	543323
3192	79546	543271
3193	79569	543235
3194	79590	543182
3195	79610	543126
3196	79630	543064
3197	79650	543007
3198	79670	542951
3199	79691	542899
3200	79715	542866
3201	79736	542815
3202	79757	542766
3203	79778	542714
3204	79800	542670
3205	79821	542617
3206	79843	542570
3207	79866	542534
3208	79886	542479
3209	79911	542455
3210	79933	542410
3211	79955	542362
3212	79976	542311
3213	80000	542282
3214	80022	542238
3215	80048	542218
3216	80075	542206
3217	80103	542202
3218	80125	542161
3219	80146	542106
3220	80166	542050
3221	80186	541995
3222	80206	541937
3223	80229	541894
3224	80249	541839
3225	80270	541789
3226	80293	541747
3227	80315	541707
3228	80336	541654
3229	80356	541594
3230	80376	541536
3231	80396	541485
3232	80417	541433
3233	80439	541388
3234	80460	541333
3235	80480	541275
3236	80499	541216
3237	80522	541176
3238	80542	541121
3239	80564	541076
3240	80585	541026
3241	80605	540968
3242	80626	540919
3243	80648	540869
3244	80668	540817
3245	80690	540772
3246	80711	540720
3247	80730	540656
3248	80749	540594
3249	80769	540536
3250	80790	540483
3251	80810	540424
3252	80831	540373
3253	80851	540317
3254	80871	540260
3255	80894	540221
3256	80914	540164
3257	80942	540160
3258	80970	540160
3259	80994	540127
3260	81014	540070
3261	81035	540018
3262	81055	539961
3263	81078	539924
3264	81097	539865
3265	81118	539814
3266	81138	539753
3267	81158	539700
3268	81178	539638
3269	81199	539590
3270	81219	539532
3271	81239	539478
3272	81261	539432
3273	81282	539381
3274	81302	539329
3275	81323	539277
3276	81344	539228
3277	81365	539178
3278	81385	539120
3279	81408	539084
3280	81428	539026
3281	81451	538986
3282	81473	538947
3283	81493	538889
3284	81513	538834
3285	81533	538775
3286	81552	538713
3287	81571	538648
3288	81591	538593
3289	81610	538530
3290	81630	538476
3291	81651	538422
3292	81672	538375
3293	81690	538302
3294	81708	538234
3295	81728	538180
3296	81748	538122
3297	81769	538074
3298	81791	538030
3299	81814	537992
3300	81835	537941
3301	81855	537884
3302	81875	537831
3303	81897	537785
3304	81917	537728
3305	81940	537694
3306	81962	537653
3307	81985	537613
3308	82007	537570
3309	82027	537513
3310	82049	537473
3311	82069	537417
3312	82089	537363
3313	82110	537308
3314	82128	537242
3315	82147	537182
3316	82167	537124
3317	82189	537079
3318	82211	537037
3319	82231	536979
3320	82251	536925
3321	82271	536868
3322	82294	536834
3323	82317	536794
3324	82342	536773
3325	82369	536764
3326	82392	536725
3327	82415	536692
3328	82440	536666
3329	82461	536616
3330	82483	536574
3331	82504	536524
3332	82523	536466
3333	82544	536417
3334	82563	536350
3335	82583	536296
3336	82604	536246
3337	82622	536181
3338	82642	536126
3339	82662	536071
3340	82683	536018
3341	82701	535953
3342	82723	535910
3343	82743	535854
3344	82765	535808
3345	82784	535746
3346	82804	535695
3347	82824	535638
3348	82844	535585
3349	82865	535534
3350	82887	535492
3351	82907	535438
3352	82927	535377
3353	82948	535329
3354	82967	535267
3355	82988	535218
3356	83009	535175
3357	83031	535131
3358	83052	535079
3359	83074	535038
3360	83097	535006
3361	83119	534958
3362	83145	534945
3363	83174	534947
3364	83196	534906
3365	83226	534914
3366	83250	534882
3367	83277	534877
3368	83310	534902
3369	83333	534864
3370	83362	534870
3371	83389	534860
3372	83420	534876
3373	83444	534843
3374	83466	534803
3375	83498	534823
3376	83521	534787
3377	83546	534765
3378	83569	534731
3379	83592	534692
3380	83613	534644
3381	83632	534584
3382	83653	534533
3383	83673	534482
3384	83694	534430
3385	83713	534373
3386	83733	534315
3387	83752	534257
3388	83770	534191
3389	83791	534137
3390	83809	534075
3391	83830	534025
3392	83851	533976
3393	83874	533937
3394	83896	533897
3395	83919	533865
3396	83940	533816
3397	83962	533772
3398	83989	533762
3399	84011	533720
3400	84033	533679
3401	84056	533642
3402	84078	533602
3403	84098	533544
3404	84118	533489
3405	84140	533446
3406	84161	533399
3407	84182	533353
3408	84204	533309
3409	84235	533325
3410	84270	533367
3411	84298	533364
3412	84327	533365
3413	84352	533343
3414	84382	533348
3415	84431	533478
3416	84462	533493
3417	84485	533462
3418	84510	533437
3419	84532	533396
3420	84553	533349
3421	84574	533298
3422	84593	533241
3423	84613	533183
3424	84634	533136
3425	84657	533097
3426	84683	533082
3427	84716	533110
3428	84736	533058
3429	84760	533025
3430	84782	532984
3431	84802	532929
3432	84822	532878
3433	84844	532836
3434	84864	532778
3435	84884	532724
3436	84904	532672
3437	84927	532635
3438	84947	532582
3439	84970	532550
3440	84991	532500
3441	85016	532476
3442	85038	532434
3443	85060	532393
3444	85081	532348
3445	85102	532295
3446	85124	532253
3447	85143	532194
3448	85163	532144
3449	85184	532091
3450	85203	532036
3451	85222	531974
3452	85244	531934
3453	85266	531889
3454	85289	531854
3455	85309	531801
3456	85329	531746
3457	85352	531712
3458	85371	531655
3459	85393	531612
3460	85414	531566
3461	85439	531540
3462	85459	531484
3463	85480	531437
3464	85499	531381
3465	85521	531339
3466	85544	531301
3467	85562	531238
3468	85583	531187
3469	85603	531138
3470	85625	531098
3471	85643	531030
3472	85666	530992
3473	85692	530974
3474	85715	530945
3475	85738	530906
3476	85762	530877
3477	85786	530849
3478	85807	530799
3479	85828	530755
3480	85850	530717
3481	85871	530668
3482	85892	530618
3483	85912	530564
3484	85932	530515
3485	85953	530467
3486	85974	530417
3487	85994	530364
3488	86016	530322
3489	86036	530269
3490	86056	530215
3491	86075	530158
3492	86095	530103
3493	86115	530051
3494	86134	529994
3495	86154	529937
3496	86174	529883
3497	86195	529838
3498	86220	529815
3499	86241	529768
3500	86266	529748
3501	86288	529704
3502	86312	529675
3503	86333	529629
3504	86355	529586
3505	86375	529538
3506	86396	529489
3507	86417	529441
3508	86441	529414
3509	86463	529370
3510	86486	529337
3511	86506	529284
3512	86527	529241
3513	86552	529217
3514	86573	529168
3515	86593	529117
3516	86619	529100
3517	86642	529066
3518	86663	529017
3519	86687	528988
3520	86707	528940
3521	86729	528897
3522	86752	528864
3523	86773	528818
3524	86796	528780
3525	86816	528731
3526	86835	528670
3527	86854	528610
3528	86876	528570
3529	86896	528519
3530	86919	528485
3531	86939	528432
3532	86958	528373
3533	86978	528319
3534	87002	528290
3535	87025	528259
3536	87047	528216
3537	87069	528177
3538	87087	528111
3539	87108	528063
3540	87133	528042
3541	87157	528016
3542	87179	527975
3543	87205	527957
3544	87228	527921
3545	87249	527874
3546	87270	527831
3547	87291	527783
3548	87314	527750
3549	87335	527703
3550	87357	527661
3551	87376	527603
3552	87396	527553
3553	87416	527500
3554	87438	527459
3555	87460	527417
3556	87480	527367
3557	87501	527318
3558	87522	527272
3559	87541	527217
3560	87564	527181
3561	87587	527145
3562	87607	527093
3563	87625	527031
3564	87643	526966
3565	87664	526919
3566	87685	526874
3567	87706	526828
3568	87726	526776
3569	87746	526723
3570	87771	526700
3571	87790	526647
3572	87810	526591
3573	87832	526549
3574	87854	526515
3575	87877	526480
3576	87898	526430
3577	87919	526387
3578	87939	526332
3579	87958	526274
3580	87977	526219
3581	87997	526169
3582	88019	526127
3583	88040	526082
3584	88062	526038
3585	88081	525982
3586	88103	525943
3587	88124	525900
3588	88145	525850
3589	88164	525792
3590	88185	525745
3591	88207	525706
3592	88229	525669
3593	88248	525611
3594	88269	525563
3595	88290	525517
3596	88309	525464
3597	88328	525405
3598	88348	525351
3599	88368	525302
3600	88389	525258
3601	88408	525199
3602	88428	525145
3603	88448	525095
3604	88471	525062
3605	88492	525017
3606	88514	524978
3607	88535	524930
3608	88557	524892
3609	88579	524853
3610	88600	524806
3611	88620	524752
3612	88640	524702
3613	88659	524647
3614	88679	524593
3615	88699	524543
3616	88717	524477
3617	88739	524439
3618	88761	524400
3619	88781	524352
3620	88802	524302
3621	88821	524247
3622	88842	524204
3623	88863	524156
3624	88883	524108
3625	88901	524044
3626	88921	523993
3627	88942	523948
3628	88963	523901
3629	88982	523842
3630	89002	523793
3631	89023	523747
3632	89043	523697
3633	89063	523647
3634	89085	523605
3635	89107	523566
3636	89128	523523
3637	89150	523482
3638	89171	523439
3639	89191	523388
3640	89211	523335
3641	89230	523282
3642	89251	523232
3643	89271	523185
3644	89298	523174
3645	89322	523145
3646	89345	523112
3647	89365	523062
3648	89386	523016
3649	89407	522971
3650	89428	522927
3651	89452	522900
3652	89475	522864
3653	89494	522813
3654	89513	522756
3655	89534	522711
3656	89556	522669
3657	89577	522627
3658	89600	522592
3659	89622	522552
3660	89643	522507
3661	89664	522461
3662	89685	522418
3663	89706	522372
3664	89725	522318
3665	89748	522283
3666	89771	522254
3667	89799	522245
3668	89820	522205
3669	89841	522155
3670	89865	522129
3671	89887	522092
3672	89907	522042
3673	89931	522014
3674	89953	521973
3675	89979	521956
3676	89999	521909
3677	90020	521863
3678	90043	521830
3679	90063	521783
3680	90088	521758
3681	90115	521748
3682	90136	521703
3683	90157	521659
3684	90179	521620
3685	90201	521583
3686	90224	521552
3687	90250	521537
3688	90272	521493
3689	90292	521445
3690	90313	521399
3691	90333	521348
3692	90353	521302
3693	90378	521278
3694	90399	521233
3695	90421	521195
3696	90441	521146
3697	90460	521091
3698	90483	521057
3699	90506	521021
3700	90528	520984
3701	90549	520938
3702	90571	520902
3703	90590	520848
3704	90613	520814
3705	90635	520775
3706	90656	520727
3707	90676	520679
3708	90697	520638
3709	90718	520589
3710	90739	520548
3711	90760	520505
3712	90780	520455
3713	90800	520405
3714	90820	520355
3715	90842	520315
3716	90861	520261
3717	90882	520216
3718	90906	520189
3719	90927	520145
3720	90950	520110
3721	90971	520065
3722	90996	520044
3723	91016	519996
3724	91036	519948
3725	91056	519898
3726	91076	519847
3727	91096	519798
3728	91116	519749
3729	91139	519717
3730	91161	519674
3731	91181	519627
3732	91201	519575
3733	91222	519531
3734	91242	519484
3735	91263	519442
3736	91281	519379
3737	91300	519321
3738	91322	519282
3739	91342	519237
3740	91361	519181
3741	91385	519152
3742	91405	519106
3743	91425	519057
3744	91447	519015
3745	91469	518979
3746	91493	518952
3747	91514	518907
3748	91532	518846
3749	91551	518792
3750	91571	518744
3751	91592	518697
3752	91614	518659
3753	91636	518622
3754	91656	518574
3755	91677	518528
3756	91698	518486
3757	91719	518443
3758	91742	518409
3759	91764	518369
3760	91786	518333
3761	91807	518289
3762	91829	518254
3763	91853	518226
3764	91873	518177
3765	91893	518126
3766	91914	518085
3767	91941	518075
3768	91963	518036
3769	91986	518001
3770	92007	517962
3771	92027	517908
3772	92048	517866
3773	92067	517815
3774	92086	517758
3775	92106	517710
3776	92126	517661
3777	92146	517608
3778	92166	517564
3779	92186	517510
3780	92206	517465
3781	92228	517423
3782	92247	517370
3783	92268	517325
3784	92288	517276
3785	92309	517233
3786	92328	517183
3787	92349	517136
3788	92375	517124
3789	92403	517118
3790	92425	517082
3791	92447	517040
3792	92467	516996
3793	92487	516946
3794	92509	516905
3795	92531	516868
3796	92551	516821
3797	92572	516778
3798	92594	516739
3799	92614	516693
3800	92634	516639
3801	92654	516594
3802	92675	516549
3803	92693	516492
3804	92712	516435
3805	92732	516385
3806	92752	516336
3807	92773	516294
3808	92792	516241
3809	92812	516191
3810	92832	516143
3811	92853	516099
3812	92872	516047
3813	92893	516003
3814	92913	515953
3815	92933	515909
3816	92952	515853
3817	92975	515820
3818	92994	515770
3819	93015	515722
3820	93041	515710
3821	93064	515679
3822	93088	515653
3823	93111	515618
3824	93132	515574
3825	93158	515559
3826	93189	515573
3827	93210	515532
3828	93231	515487
3829	93258	515480
3830	93281	515445
3831	93304	515413
3832	93330	515397
3833	93359	515399
3834	93378	515347
3835	93398	515301
3836	93420	515260
3837	93440	515212
3838	93467	515201
3839	93487	515154
3840	93507	515106
3841	93528	515061
3842	93548	515015
3843	93568	514968
3844	93588	514920
3845	93608	514873
3846	93627	514816
3847	93646	514761
3848	93667	514719
3849	93689	514682
3850	93708	514629
3851	93727	514574
3852	93747	514531
3853	93769	514491
3854	93790	514449
3855	93809	514396
3856	93829	514349
3857	93848	514294
3858	93871	514259
3859	93891	514212
3860	93911	514166
3861	93932	514126
3862	93953	514080
3863	93973	514035
3864	93994	513989
3865	94016	513955
3866	94036	513906
3867	94056	513858
3868	94076	513812
3869	94095	513755
3870	94114	513701
3871	94133	513650
3872	94152	513598
3873	94172	513550
3874	94192	513499
3875	94213	513458
3876	94234	513415
3877	94254	513367
3878	94273	513315
3879	94294	513272
3880	94319	513252
3881	94341	513215
3882	94359	513158
3883	94379	513107
3884	94399	513061
3885	94420	513017
3886	94443	512985
3887	94464	512943
3888	94485	512905
3889	94507	512867
3890	94529	512830
3891	94550	512790
3892	94571	512747
3893	94590	512693
3894	94610	512647
3895	94631	512602
3896	94651	512558
3897	94672	512515
3898	94691	512463
3899	94713	512423
3900	94735	512389
3901	94757	512348
3902	94778	512308
3903	94798	512261
3904	94820	512222
3905	94843	512192
3906	94865	512156
3907	94884	512104
3908	94905	512060
3909	94926	512022
3910	94948	511985
3911	94969	511943
3912	94988	511889
3913	95007	511838
3914	95029	511797
3915	95050	511757
3916	95071	511717
3917	95094	511683
3918	95114	511638
3919	95135	511597
3920	95156	511552
3921	95177	511513
3922	95198	511468
3923	95218	511424
3924	95240	511388
3925	95263	511354
3926	95284	511313
3927	95304	511266
3928	95324	511220
3929	95344	511170
3930	95370	511159
3931	95394	511130
3932	95413	511080
3933	95438	511060
3934	95463	511038
3935	95490	511027
3936	95512	510994
3937	95533	510952
3938	95554	510908
3939	95574	510864
3940	95594	510815
3941	95615	510773
3942	95635	510726
3943	95654	510672
3944	95672	510615
3945	95697	510597
3946	95717	510551
3947	95738	510505
3948	95758	510463
3949	95779	510419
3950	95802	510389
3951	95824	510351
3952	95844	510304
3953	95863	510256
3954	95885	510216
3955	95905	510170
3956	95925	510124
3957	95946	510081
3958	95965	510030
3959	95988	509999
3960	96010	509964
3961	96030	509917
3962	96051	509873
3963	96072	509834
3964	96093	509791
3965	96113	509745
3966	96134	509703
3967	96154	509659
3968	96175	509613
3969	96198	509583
3970	96220	509548
3971	96245	509528
3972	96266	509486
3973	96288	509451
3974	96309	509411
3975	96330	509367
3976	96353	509339
3977	96378	509319
3978	96401	509286
3979	96427	509275
3980	96449	509237
3981	96476	509224
3982	96499	509196
3983	96521	509159
3984	96540	509111
3985	96566	509092
3986	96586	509045
3987	96606	508999
3988	96626	508955
3989	96650	508930
3990	96670	508882
3991	96691	508839
3992	96712	508801
3993	96733	508758
3994	96755	508720
3995	96776	508684
3996	96797	508640
3997	96818	508599
3998	96838	508552
3999	96856	508494
4000	96875	508445
4001	96895	508400
4002	96917	508362
4003	96937	508314
4004	96959	508279
4005	96978	508228
4006	96999	508186
4007	97018	508136
4008	97039	508097
4009	97061	508059
4010	97082	508018
4011	97102	507972
4012	97126	507945
4013	97148	507911
4014	97168	507868
4015	97190	507831
4016	97211	507790
4017	97237	507775
4018	97263	507758
4019	97287	507736
4020	97311	507708
4021	97332	507666
4022	97351	507616
4023	97371	507572
4024	97393	507533
4025	97413	507488
4026	97433	507443
4027	97455	507407
4028	97475	507361
4029	97497	507324
4030	97517	507280
4031	97539	507241
4032	97564	507224
4033	97585	507181
4034	97605	507137
4035	97624	507088
4036	97644	507039
4037	97664	506996
4038	97684	506950
4039	97704	506903
4040	97729	506880
4041	97751	506846
4042	97773	506811
4043	97795	506774
4044	97821	506762
4045	97842	506722
4046	97864	506685
4047	97885	506643
4048	97908	506614
4049	97930	506577
4050	97951	506537
4051	97977	506521
4052	98002	506504
4053	98025	506471
4054	98051	506460
4055	98072	506416
4056	98092	506372
4057	98113	506333
4058	98136	506299
4059	98158	506268
4060	98179	506225
4061	98202	506197
4062	98224	506160
4063	98246	506125
4064	98267	506084
4065	98287	506038
4066	98310	506008
4067	98335	505987
4068	98360	505968
4069	98389	505969
4070	98421	505986
4071	98446	505966
4072	98470	505941
4073	98491	505898
4074	98517	505885
4075	98544	505873
4076	98565	505834
4077	98587	505796
4078	98606	505747
4079	98625	505698
4080	98649	505669
4081	98685	505708
4082	98720	505742
4083	98756	505775
4084	98789	505798
4085	98823	505821
4086	98856	505843
4087	98889	505864
4088	98915	505850
4089	98940	505828
4090	98962	505796
4091	98987	505776
4092	99012	505756
4093	99038	505738
4094	99061	505707
4095	99082	505670
4096	99114	505685
4097	99135	505643
4098	99161	505627
4099	99183	505592
4100	99211	505587
4101	99240	505589
4102	99273	505610
4103	99299	505593
4104	99323	505572
4105	99348	505551
4106	99373	505528
4107	99398	505507
4108	99422	505486
4109	99444	505450
4110	99470	505432
4111	99499	505432
4112	99527	505431
4113	99551	505403
4114	99576	505385
4115	99600	505356
4116	99622	505321
4117	99648	505307
4118	99671	505279
4119	99698	505265
4120	99729	505276
4121	99767	505323
4122	99795	505317
4123	99822	505309
4124	99853	505319
4125	99882	505320
4126	99904	505282
4127	99927	505254
4128	99950	505220
4129	99978	505218
4130	100004	505201
4131	100030	505185
4132	100051	505149
4133	100076	505129
4134	100099	505095
4135	100121	505063
4136	100147	505047
4137	100169	505011
4138	100188	504960
4139	100208	504915
4140	100228	504867
4141	100246	504815
4142	100265	504761
4143	100284	504715
4144	100306	504678
4145	100328	504643
4146	100350	504608
4147	100372	504571
4148	100393	504534
4149	100415	504497
4150	100437	504463
4151	100457	504418
4152	100478	504376
4153	100499	504336
4154	100519	504290
4155	100539	504246
4156	100563	504220
4157	100583	504176
4158	100604	504133
4159	100624	504091
4160	100645	504049
4161	100665	504007
4162	100686	503964
4163	100706	503917
4164	100727	503878
4165	100746	503830
4166	100766	503783
4167	100788	503747
4168	100806	503696
4169	100828	503657
4170	100848	503612
4171	100866	503560
4172	100886	503515
4173	100907	503471
4174	100928	503435
4175	100949	503392
4176	100969	503346
4177	100989	503301
4178	101008	503253
4179	101027	503204
4180	101048	503165
4181	101068	503119
4182	101089	503080
4183	101111	503041
4184	101133	503007
4185	101153	502965
4186	101174	502926
4187	101195	502882
4188	101215	502837
4189	101235	502795
4190	101254	502746
4191	101274	502698
4192	101295	502660
4193	101316	502619
4194	101337	502583
4195	101362	502560
4196	101383	502521
4197	101405	502485
4198	101429	502461
4199	101450	502420
4200	101470	502375
4201	101489	502327
4202	101511	502291
4203	101531	502248
4204	101550	502200
4205	101576	502184
4206	101602	502168
4207	101628	502153
4208	101648	502109
4209	101670	502073
4210	101696	502057
4211	101719	502026
4212	101741	501994
4213	101763	501960
4214	101789	501943
4215	101811	501908
4216	101831	501864
4217	101853	501831
4218	101874	501789
4219	101894	501747
4220	101919	501725
4221	101942	501698
4222	101962	501654
4223	101982	501608
4224	102003	501566
4225	102024	501528
4226	102044	501481
4227	102066	501447
4228	102086	501406
4229	102107	501364
4230	102128	501325
4231	102150	501289
4232	102169	501240
4233	102191	501205
4234	102213	501169
4235	102233	501126
4236	102254	501090
4237	102277	501060
4238	102300	501029
4239	102324	501002
4240	102344	500961
4241	102364	500916
4242	102386	500880
4243	102406	500838
4244	102426	500794
4245	102445	500744
4246	102466	500705
4247	102488	500669
4248	102508	500626
4249	102528	500578
4250	102546	500528
4251	102572	500512
4252	102600	500506
4253	102622	500470
4254	102642	500428
4255	102664	500394
4256	102686	500356
4257	102709	500329
4258	102729	500286
4259	102753	500261
4260	102776	500232
4261	102796	500188
4262	102817	500145
4263	102838	500107
4264	102860	500071
4265	102881	500033
4266	102900	499984
4267	102920	499938
4268	102940	499895
4269	102963	499868
4270	102987	499841
4271	103006	499792
4272	103028	499758
4273	103048	499717
4274	103071	499685
4275	103092	499646
4276	103114	499610
4277	103134	499567
4278	103155	499530
4279	103178	499499
4280	103198	499455
4281	103220	499423
4282	103240	499375
4283	103261	499339
4284	103283	499302
4285	103304	499263
4286	103325	499223
4287	103347	499191
4288	103368	499154
4289	103391	499122
4290	103410	499075
4291	103431	499033
4292	103451	498992
